claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
35	“Any time anything wrong happens, they like to say the Russians, she doesn't know if it's the Russians doing the hacking. The reason they blame Russia is they are trying to tarnish me with Russia.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-says-we-dont-know-if-russia-hacked-the-dnc-but-the-us-intelligence-community-says-they-did-229482	None	None	None	Cory Bennett	None	Trump says we don't know if Russia hacked the DNC — but the U.S. intelligence community says they did	2016-10-09 22:12:52	None
36	“We have no growth in this country. There is no growth. If China has a GDP [growth] of 7 percent it's like a national catastrophe. That's like no growth.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-is-wrong-the-us-economy-is-growing-229481	None	None	None	Danny Vinik	None	Trump is wrong: The U.S. economy is growing	2016-10-09 22:12:52	None
37	"You owe the president an apology because as you know very well, your campaign Sidney Blumenthal is another real winner that you have and the — that got this started with your campaign manager and they were on television two weeks ago saying exactly that," Trump said. "You owe him an apology and sent the pictures around your campaign and sent the pictures with President Obama in a certain garb long before I was involved."	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-lies-birther-blumenthal-229476	None	None	None	Katy O'Donnell	None	Trump lies, claims Clinton campaign started birther smear	2016-10-09 22:07:26	None
38	“She is raising everybody's taxes massively” – Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-gets-clintons-tax-plan-totally-wrong-229479	None	None	None	Danny Vinik	None	Trump gets Clinton’s tax plan totally wrong	2016-10-09 22:06:29	None
39	“ICE just endorsed me. They never endorsed a presidential candidate. The border patrol agents, 16,500 just recently endorsed me. They endorsed me because I understand the border. She doesn't. She wants amnesty for everybody.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-repeats-false-claim-about-ice-endorsement-229478	None	None	None	Benjamin Oreskes	None	Trump repeats false claim about ICE endorsement	2016-10-09 22:05:56	None
40	"They saw the bombs all over the apartment of the people that wounded many, many people. They will never be the same. Muslims have to report the problems when they see them.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-repeats-debunked-san-bernardino-bomb-claim-229475	None	None	None	Isaac Arnsdorf	None	Trump repeats debunked San Bernardino bomb claim	2016-10-09 22:02:32	None
41	“But she wants to go to single payer, which means the government basically rules everything. Hillary Clinton has been after this for years.”— Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/no-clinton-has-not-been-after-single-payer-for-years-229473	None	None	None	Rachana Pradhan	None	No, Clinton has not been after single payer for years	2016-10-09 21:59:38	None
42	"They saw the bombs all over the apartment of the people that wounded many, many people. They will never be the same. Muslims have to report the problems when they see them.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-wrong-about-bombs-in-san-bernardino-shooters-house-229472	None	None	None	Isaac Arnsdorf	None	Trump wrong about ‘bombs’ in San Bernardino shooter’s house	2016-10-09 21:58:48	None
43	“Jonathan Gruber, the architect of Obamacare, said it was a great lie.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-repeats-misleading-obamacare-attack-on-jonathan-gruber-229471	None	None	None	Dan Diamond	None	Trump repeats misleading Obamacare attack on Jonathan Gruber	2016-10-09 21:57:01	None
44	“These are radical Islamic terrorists and [Hillary Clinton] won't even mention the word.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-errs-clinton-has-said-radical-islamism-229467	None	None	None	Danny Vinik	None	Trump errs: Clinton has said 'radical islamism'	2016-10-09 21:54:02	None
45	“First of all Captain Khan is an American hero, and if I were president at that time, he would be alive today because — unlike her who voted for the war without knowing what she was doing — I would not have had our people in Iraq. Iraq was a disaster. He would have been alive today.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/fact-trump-supported-the-war-in-iraq-before-he-opposed-it-229470	None	None	None	Benjamin Oreskes	None	Fact: Trump supported the war in Iraq before he opposed it	2016-10-09 21:54:02	None
46	“33,000 e-mails deleted.…That was after getting a subpoena. That was not before. That was after.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-cant-get-it-right-on-clintons-email-deletion-229469	None	None	None	Josh Gerstein	None	Trump can't get it right on Clinton's email deletion	2016-10-09 21:53:51	None
47	“There has never been anything like this with e-mails. You get a subpoena and after getting the subpoena you delete 33,000 e-mails and acid wash them or bleach them. An expensive process.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-repeats-false-claim-that-clinton-email-deletion-software-is-expensive-229466	None	None	None	Cory Bennett	None	Trump repeats false claim that Clinton email deletion software is expensive	2016-10-09 21:41:57	None
48	“[Trump] never apologizes for anything to anyone.” — Hillary Clinton	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/clintons-claim-that-trump-never-apologizes-is-false-229464	None	None	None	Alex Byers	None	Clinton's claim that Trump never apologizes is false	2016-10-09 21:37:10	None
49	"[Clinton] was impeached and lost his license to practice law and paid an $850,000 fine to one of the women. Paula Jones who is also here tonight.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/bill-clinton-paula-jones-settlement-fine-229460	None	None	None	Benjamin Oreskes	None	Bill Clinton settled the Paula Jones case. He wasn't fined.	2016-10-09 21:33:22	None
50	“When I watch what's happening with some horrible things like Obamacare where your health insurance and health care is going up by numbers that are astronomical: 68%, 59%, 71%.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-overstates-obamacare-premium-increases-229458	None	None	None	Rachana Pradhan	None	Trump overstates Obamacare premium increases	2016-10-09 21:30:30	None
51	“Her client she represented got him off and she is seen laughing on two occasions laughing at the girl who was raped.” — Donald Trump	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-is-wrong-hillary-clinton-did-not-laugh-about-the-rape-of-a-12-year-old-229455	None	None	None	Zack Stanton	None	Trump is wrong: Hillary Clinton did not laugh about the rape of a 12-year-old	2016-10-09 21:25:35	None
52	“Last year we had an almost $800 billion trade deficit”	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-overstates-trade-deficit-by-300-billion-229452	None	None	None	Danny Vinik	None	Trump overstates trade deficit by $300 billion	2016-10-09 21:21:52	None
53	“Less than ten cents on the dollar in the Clinton Foundation has gone to charitable organizations.” — Mike Pence	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/pence-distorts-reality-on-the-clinton-foundations-spending-229159	None	None	None	Josh Gerstein	None	Pence distorts reality on Clinton Foundation’s spending	2016-10-04 22:53:13	None
54	“He said many of them are good people. You keep leaving that out of your quote.” — Mike Pence.	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/pence-leaves-out-a-key-piece-of-trumps-mexican-rapists-line-229158	None	None	None	Isaac Arnsdorf	None	Pence leaves out a key piece of Trump's Mexican 'rapists' line	2016-10-04 22:45:18	None
55	“Look, America is stronger than Russia. Our economy is 16 times larger than the Russian economy.” — Mike Pence	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/pences-math-is-off-in-comparing-the-us-russian-economies-229157	None	None	None	Ian Kullgren	None	Pence’s math is off in comparing the U.S. and Russian economies	2016-10-04 22:44:00	None
56	“The State Department did an investigation and they concluded that everything [Clinton] did was completely in the interests of the United States.”— Kaine	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/kaine-ignores-watchdog-investigation-that-faulted-clinton-for-email-practices-229156	None	None	None	Josh Gerstein	None	Kaine ignores watchdog investigation that faulted Clinton for email practices	2016-10-04 22:42:14	None
57	Kaine: “You’ve got to be tough on Russia. Let’s start by not praising Vladimir Putin as a great leader. Donald Trump and Mike Pence have said he’s a great leader.”	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/yes-pence-trump-have-called-putin-a-stronger-leader-than-obama-229155	None	None	None	Zack Stanton	None	Yes, Pence & Trump have called Putin a stronger leader than Obama	2016-10-04 22:40:28	None
58	“[Donald Trump believes] more nations should get nuclear weapons.” — Tim Kaine	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/kaine-on-the-mark-with-assertion-that-trump-has-called-for-nuclear-proliferation-229153	None	None	None	Danny Vinik	None	Kaine on the mark with assertion that Trump has called for nuclear proliferation	2016-10-04 22:31:42	None
59	“We found, thanks to the good work of the Associated Press, more than half her private meetings when she was secretary of state were given to major donors of the Clinton Foundation.” — Mike Pence	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/pences-claim-about-clinton-foundation-donors-is-false-229152	None	None	None	Isaac Arnsdorf	None	Pence cites a debunked claim about Clinton Foundation donors	2016-10-04 22:31:02	None
60	“The investigation concluded that not one reasonable prosecutor would take any additional steps. … A Republican FBI director did an investigation.” -- Kaine	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/kaines-off-the-fbi-director-isnt-a-republican-anymore-229151	None	None	None	Katy O'Donnell	None	Kaine's off: The FBI director isn't a Republican... anymore.	2016-10-04 22:30:11	None
61	“Two Syrian refugees were involved in the attack of Paris [of 11/13]” — Mike Pence	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/pence-is-wrong-syrian-refugees-didnt-commit-the-paris-attacks-229150	None	None	None	Benjamin Oreskes	None	Pence is wrong: Syrian refugees didn’t commit the Paris attacks	2016-10-04 22:25:48	None
62	“First, Donald Trump said, wages are too high. And both Donald Trump and Mike Pence think that we ought to eliminate the federal minimum wage. Mike Pence, when he was in Congress, voted against raising the minimum wage above $5.15. And he has been a one-man bulwark against minimum wage increases in Indiana.” — Tim Kaine	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-kaine-minimum-wage-229149	None	None	None	Ian Kullgren	None	Trump called for eliminating the federal minimum wage. He also called for it to be raised.	2016-10-04 22:24:42	None
63	"He keeps saying that Hillary Clinton — who started the deal with the Iranians — prevented Iran from getting a nuclear weapon.” — Mike Pence	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/kaine-slightly-overstates-israeli-military-officials-view-of-iran-nuclear-deal-229148	None	None	None	Isaac Arnsdorf	None	Kaine slightly overstates Israeli military official's view of Iran nuclear deal	2016-10-04 22:21:53	None
64	“[Trump] loves dictators. He's got a personal Mount Rushmore: Vladimir Putin, Kim Jong-Un, Moammar Gadhafi, and Saddam Hussein.” — Tim Kaine	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/no-trump-doesnt-have-a-personal-mount-rushmore-of-dictators-229146	None	None	None	Alex Byers	None	No, Trump doesn’t have a “personal Mount Rushmore” of dictators	2016-10-04 22:19:17	None
65	“They want to go house to house, school to school, business to business, and kick out 16 million people. … [Trump] said, quote, they will all be gone.”— Kaine	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/kaine-exaggerates-trumps-deportation-goals-229145	None	None	None	Josh Gerstein	None	Kaine exaggerates Trump's deportation goals	2016-10-04 22:12:14	None
66	“Hillary Clinton and Tim Kaine want to continue the policies of open borders” — Mike Pence	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/pence-wrongly-says-clinton-backs-open-borders-policy-229144	None	None	None	Danny Vinik	None	Pence wrongly says Clinton backs 'open borders' policy	2016-10-04 22:03:41	None
67	“You’re not going to cut taxes. You’re going to raise taxes on the middle class.” — Tim Kaine	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/true-trumps-plan-would-significantly-raise-taxes-on-the-middle-class-229143	None	None	None	Katy O'Donnell	None	True: Trump’s plan would significantly raise taxes on the middle class	2016-10-04 22:01:20	None
68	"Hillary Clinton failed to renegotiate a status of forces agreement [in Iraq]." — Pence	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/both-bush-and-obama-played-a-role-in-iraq-troop-withdrawal-229139	None	None	None	Connor O’Brien	None	Both Bush and Obama played a role in Iraq troop withdrawal	2016-10-04 21:58:01	None
69	“When Congressman Pence was in Congress, he was the chief cheerleader for the privatization of Social Security, even after President Bush stopped pushing for it, Congressman Pence kept pushing for it.” — Tim Kaine	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/mike-pence-social-security-privatize-bush-229140	None	None	None	Isaac Arnsdorf	None	Pence pushed to privatize Social Security	2016-10-04 21:54:42	None
70	“Clinton … accepted foreign contributions from foreign governments and foreign donors while she was secretary of state.” — Mike Pence	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/foundation-clinton-foreign-governments-229137	None	None	None	Josh Gerstein	None	Yes, the Clinton Foundation has accepted millions from foreign governments	2016-10-04 21:41:10	None
71	“Donald Trump started this campaign in 2014 and he said, if I run for president, I will absolutely release my taxes.” — Kaine	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/trump-has-broken-his-committment-to-release-his-tax-returns-229138	None	None	None	Benjamin Oreskes	None	Trump has broken his committment to release his tax returns	2016-10-04 21:40:36	None
72	“There’s a reason why people question the trustworthiness of Hillary Clinton, and that’s because they’re paying attention.” — Mike Pence	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/vice-presidential-debate-pence-kaine-clinton-trustworthy-229135	None	None	None	Darren Samuelsohn	None	Pence on target on Clinton’s trustworthiness in polls — among Republicans	2016-10-04 21:32:11	None
73	“Hillary Clinton and Tim Kaine want to build on Obamacare. They want to expand it into a single-payer program.” -- Mike Pence	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/pence-exaggerates-clinton-and-kaines-obamacare-position-229133	None	None	None	Rachana Pradhan	None	Pence exaggerates Clinton and Kaine’s Obamacare position	2016-10-04 21:30:44	None
74	“Iraq has been overrun by ISIS." — Mike Pence	Wrong	https://www.politico.com/blogs/2016-presidential-debate-fact-check/2016/10/iraq-isis-overrun-pence-229132	None	None	None	Danny Vinik	None	Iraq isn't 'overrun by ISIS'	2016-10-04 21:28:39	None
