claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
11	Statement: “The nonprofit Save San Diego Neighborhoods has estimated that over 6,000 properties in San Diego have been converted into permanent mini-hotels, which is disruptive to communities and needs to stop. Just ask anyone who lives next to one. Viewed in terms of affordable housing, these 6,000 homes are essentially removed from the rental or home purchasing market, directly contributing to the housing shortage,” Barbara Bry, a candidate for San Diego City Council District 1, wrote in a VOSD op-ed April 13.	Determination: False	https://www.voiceofsandiego.org/topics/land-use/fact-check-vacation-rentals-making-housing-shortage-worse/	Analysis: The advent of Airbnb and other home-sharing sites increased tourist access to once out-of-reach communities across San Diego. But not all local residents like their new, temporary neighbors.	None	None	None	None	Fact Check: Are Vacation Rentals Making the Housing Shortage Worse?	May 18, 2016	None
12	Statement: “The new proposal from SANDAG … 14 percent goes to freeways and 40 percent goes to public transportation. … Public transportation is good for San Diego. It’s not good for a suburban environment in North County. North County is – what – a third of the county, 1.2 million, and we need to get our fair share of taxpayers’ money,” said Escondido Mayor Sam Abed, at a District 3 county supervisor debate on April 21 in Rancho Santa Fe.	Determination: A Stretch	https://www.voiceofsandiego.org/topics/land-use/fact-check-north-county-wants-its-fair-share-of-sandag-tax/	None	None	None	None	None	Fact Check: North County Wants Its ‘Fair Share’ of SANDAG Tax	May 16, 2016	None
13	Fact Check: Police Chief Offers No Evidence for Media Slam	None	https://www.voiceofsandiego.org/topics/public-safety/fact-check-why-officers-are-or-are-not-leaving-sdpd/	None	None	None	None	None	Fact Check: Police Chief Offers No Evidence for Media Slam	April 22, 2016	None
14	Statement: “Seventy-five percent of transportation funding in the next five years will go to transit, up from 50 percent in the last five years,” said Councilman Todd Gloria, in a statement touting his support of the San Diego Association of Government’s 30-year transportation plan.	Determination: A Stretch	https://www.voiceofsandiego.org/fact/fact-check-sandags-transit-progress-or-lack-thereof/	Analysis: For politicians supporting the region’s new 30-year transportation plan, there was a common explanation: The plan spends most of its money on transit, not highways. And as a region we’re gradually moving away from highway building as our primary transportation solution.	None	None	None	None	Fact Check: SANDAG's Transit Progress, or Lack Thereof	November 19, 2015	None
15	Statement: “So I think what we’re trying to get at in Vision 2020 and emphasis on quality neighborhood schools, is an awareness that the goals of the Carlin case, the goals of integration, were noble goals, but the consequence is we segregated our students. In many ways our students are more segregated having come out of a couple of decades of an infrastructure built around integration,” San Diego Unified trustee Richard Barrera said during a meeting with district officials on Oct. 6.	None	https://www.voiceofsandiego.org/topics/education/fact-check-san-diego-schools-segregation-problem/	Analysis: It’s an important time to unpack Barrera’s statement: Under way is Vision 2020, the centerpiece of which is the district’s plan to keep kids in their neighborhood schools.	None	None	None	None	Fact Check: San Diego Schools' Segregation Problem	November 3, 2015	None
16	Statement: “The zoo, for example, has to turn away people 100 days out of the year,” said Tomas Herrera-Mishler, CEO of the Balboa Park Conservancy, during a Voice of San Diego live podcast at Thorn St. Brewery on July 23.	Determination: Unfounded	https://www.voiceofsandiego.org/topics/news/fact-check-the-zoos-untamed-beast-its-parking-lot/	Analysis: As Balboa Park planners look to polish what’s known as the crown jewel of San Diego, a major question is how much of a problem parking is for visitors.	None	None	None	None	Fact Check: The Zoo's Untamed Beast — Its Parking Lot	August 7, 2015	None
17	Statement: “Criminal prosecution is a tiny part of the responsibilities of that office.” — Political consultant Tom Shepard, who is consulting for San Diego city attorney candidate Gil Cabrera, said about the city attorney’s office in the San Diego Union-Tribune on July 6.	Determination: False	https://www.voiceofsandiego.org/fact/fact-check-little-crime-time-for-city-prosecutors/	Analysis: With Mayor Kevin Faulconer so far coasting toward a second term, the battle to replace a termed-out Jan Goldsmith as city attorney could be the only prominent citywide race on the ballot next year.	None	None	None	None	Fact Check: Little Crime Time for City Prosecutors?	July 22, 2015	None
18	Statement: “El Cajon is the poorest city in the county,” said former state Sen. Wadie Deddeh in a June 9 Voice of San Diego op-ed.	Determination: Mostly True	https://www.voiceofsandiego.org/topics/economy/fact-check-the-poorest-city-in-san-diego-county/	Analysis: El Cajon has long been home to many of San Diego County’s poorer residents, but the city is now in the middle of a heated conversation about its future. Former state lawmaker Wadie Deddeh supports local government reforms being pushed by Neighborhood Market Association head Mark Arabo, including term limits for City Council members and median income caps for city officials.	None	None	None	None	Fact Check: Where San Diego's Poorest Live	June 19, 2015	None
19	Statement: “Threats of school violence have increased to an alarming rate and individuals need to know they’ll be held responsible if they make such threats,” District Attorney Bonnie Dumanis said in a press release last month.	Determination: True	https://www.voiceofsandiego.org/fact/fact-check-more-threats-of-violence-at-san-diego-schools/	Analysis: You may have seen news reports on the recent spate of school lockdowns spurred by school bomb or shooting threats.	None	None	None	None	Fact Check: More Threats of Violence at San Diego Schools	May 13, 2015	None
20	Statement: “Please build them one. They’ll have a Super Bowl there every five years,” ESPN personality Chris Berman on the Chargers stadium search during the NFL Draft, April 30.	Determination: Unfounded	https://www.voiceofsandiego.org/topics/news/fact-check-the-super-bowl-rotation-myth/	Analysis: It was the Chargers’ turn to pick in the first round of the annual NFL Draft Thursday night and the ESPN talking heads were doing what they they do best. Longtime NFL analyst Chris Berman turned the conversation to the future of the team in San Diego. He started with a plea to fans about a new stadium.	None	None	None	None	Fact Check: The Super Bowl Rotation Myth	May 1, 2015	None
21	Statement: “The litigation (over the plume) continues, and the uncertainty over its resolution could be an impediment to developing the site. No developer is going to want to get tied up in a lengthy environmental cleanup process unless there is some solution in sight,” Fabiani wrote in a Feb. 26 web chat with fans.	Determination: Misleading	https://www.voiceofsandiego.org/fact/fact-check-the-plume-makes-a-plum-red-herring/	None	None	None	None	None	Fact Check: The Plume Makes a Plum Red Herring	March 23, 2015	None
22	Statement: In San Diego County, one out of five released prisoners “are high coming out of [state] prison,” said Jeffrey Beard, California secretary of corrections, in a state budget hearing. His comments were reported in a March 3 Los Angeles Times article.	Determination: False	https://www.voiceofsandiego.org/fact/fact-check-no-20-percent-of-released-prisoners-arent-high/	Analysis: An L.A. Times story earlier this month included testimony given by Jeffrey Beard, the state secretary of corrections, during a budget hearing. “Everybody will tell you drugs are readily available in all of the prisons in California,” said Beard, who told legislators about new state prison efforts to stop the drug trade behind bars.	None	None	None	None	Fact Check: No, 20 Percent of Released Prisoners Aren't 'High'	March 16, 2015	None
23	Statement: “I do think we have possibly the lowest compensated mayor in the top 10 cities,” political strategist Laura Fink said on an episode of NBC 7’s “Politically Speaking” earlier this month.	Determination: False	https://www.voiceofsandiego.org/fact/fact-check-what-the-mayor-makes/	Analysis: The controversy surrounding salaries for San Diego politicians is not a new one.	None	None	None	None	Fact Check: What the Mayor Makes	March 6, 2015	None
24	Statement: “City currently receives about $2.5 million in rent annually from the Chargers,” says a city document provided to Mayor Kevin Faulconer’s Chargers stadium task force.	Determination: Misleading	https://www.voiceofsandiego.org/fact/fact-check-city-pays-chargers-play-qualcomm-stadium/	Analysis: In theory, the Chargers have to pay the city of San Diego rent each year to play at Qualcomm Stadium. In reality, it’s the city that pays the Chargers.	None	None	None	None	Fact Check: The City Pays the Chargers to Play at Qualcomm Stadium	February 20, 2015	None
25	Statement: “It’s been incredible to watch the outcome of the programs in Sonoma and Marin because they’ve been extremely successful and they’ve been able to provide lower rates to all residences and all businesses in Marin and Sonoma with a higher renewable energy content,” Climate Action Campaign executive director Nicole Capretz said during a Jan. 25 appearance on NBC San Diego’s “Politically Speaking.”	Determination: True	https://www.voiceofsandiego.org/fact/fact-check-community-choice-lowers-energy-rates/	Analysis: A handful of California communities have opted to stop relying solely on utilities to buy energy. San Diego environmentalists want that option to exist here.	None	None	None	None	Fact Check: Community Choice Lowers Energy Rates	February 17, 2015	None
26	Statement: “I’m not a politician,” Scott Sherman, a person who holds a political office on San Diego’s City Council, told KPBS.	Determination: Huckster Propaganda	https://www.voiceofsandiego.org/city-council/fact-check-is-san-diego-city-councilman-scott-sherman-a-politician/	Analysis: Yes, he is.	None	None	None	None	Fact Check: Is San Diego City Councilman Scott Sherman a Politician?	January 23, 2015	None
27	Statement: “In San Ysidro, ambulance help is arriving a full minute faster than before. In Skyline, we’re opening a temporary fire station to immediately improve emergency service. In Encanto, we boosted Fire-Rescue response by three minutes,” Mayor Kevin Faulconer said in his State of the City address on Jan. 14.	Determination: True	https://www.voiceofsandiego.org/topics/news/fact-check-the-mayors-response-to-emergency-response/	Analysis: During his first year in office, Mayor Kevin Faulconer has tried to emphasize his support for the city’s lower-income communities.	None	None	None	None	Fact Check: The Mayor’s Response to Emergency Response	January 22, 2015	None
28	Statement: “San Diego today is the largest city in the United States that has run out of raw land. Except in the largely industrial Otay Mesa area, it is simply not possible for San Diego to continue growing in this traditional way,” former San Diego planning director Bill Fulton wrote in a Jan. 3 U-T San Diego op-ed.	Determination: True	https://www.voiceofsandiego.org/topics/news/fact-check-san-diegos-dearth-of-raw-land/	Analysis: San Diego’s in the midst of a major push-pull over the future of development.	None	None	None	None	Fact Check: San Diego's Dearth of Raw Land	January 9, 2015	None
29	The 2014 Fact Check Hall of Fame	None	https://www.voiceofsandiego.org/topics/news/the-2014-fact-check-hall-of-fame/	None	None	None	None	None	The 2014 Fact Check Hall of Fame	December 26, 2014	None
30	Statement: “About 90 percent of the recounts continue to validate the person who won, which is me,” City Councilman-Elect John McCann said in Nov. 28 interview with NBC 7 San Diego.	Determination: Mostly True	https://www.voiceofsandiego.org/topics/news/fact-check-recounts-rarely-pay-off/	Analysis: Chula Vista City Council candidate John McCann has edged out opponent Steve Padilla by just two votes – for now.	None	None	None	None	Fact Check: Recounts Rarely Pay Off	December 3, 2014	None
31	Statement: “The city is paying half-price for quarter-service,” Alan Arrollado, president of San Diego’s firefighter’s union, wrote about the city’s two-person emergency response crew in a Dec. 1 op-ed.	Determination: Misleading	https://www.voiceofsandiego.org/topics/news/fact-check-the-real-cost-of-a-four-person-fire-crew/	Analysis: A key part of the pitch for the new, two-person emergency response crew serving Encanto is that it’s cheap.	None	None	None	None	Fact Check: The Real Cost of a Four-Person Fire Crew	December 1, 2014	None
32	Statement: “San Diego’s Convention Center is fully booked,” Jim Desmond, mayor of San Marcos and a member of the Airport Authority, wrote in an Oct. 13 letter to Voice of San Diego.	Determination: Mostly True	https://www.voiceofsandiego.org/convention-center/fact-check-san-diegos-packed-convention-center/	Analysis: San Diego leaders have been on a years-long quest to expand the Convention Center.	None	None	None	None	Fact Check: San Diego's Packed Convention Center	October 22, 2014	None
33	Statement: “DeMaio’s funded by Tea Party extremists, who oppose pay fairness for women. DeMaio’s pledged to support their extreme agenda in Congress,” declares a television ad from Rep. Scott Peters in his congressional campaign against Carl DeMaio.	Determination: Misleading	https://www.voiceofsandiego.org/topics/politics/fact-check-peters-hit-on-demaio-and-equal-pay/	Analysis: The ad begins with a young woman shuffling her kids off to school and then sitting down at a desk in her office. She opens her paycheck as the narrator notes that women make only 77 percent of what men do. The woman frowns and types Carl DeMaio’s name into a search engine.	None	None	None	None	Fact Check: Peters' Hit on DeMaio and Equal Pay	September 26, 2014	None
34	Statement: San Diego County Sheriff’s deputies will “be making $93,000 for a top-step deputy, nearly $18,000 more than us or 20-plus percent. That’s what you’re competing with,” San Diego Police Officers Association Vice President Jeff Jordon said at a Sept. 18 City Council committee meeting.	Determination: True	https://www.voiceofsandiego.org/topics/news/fact-check-18k-more-working-for-the-sheriffs-department/	Analysis: San Diego’s police union is doubling down on arguments that officers need pay raises amid reports that turnover is on the rise.	None	None	None	None	Fact Check: $18K More Working for the Sheriff's Department	September 24, 2014	None
35	Statement: “Unfortunately, teachers in San Diego Unified School District are only evaluated every five years – and even then parents do not have easy access to the results,” 52nd District congressional candidate Carl DeMaio writes on his website.	Determination: Misleading	https://www.voiceofsandiego.org/topics/education/fact-check-how-often-san-diego-teachers-get-graded/	Analysis: Congressional candidate Carl DeMaio has long branded himself a reformer. Now he’s taking on the education system.	None	None	None	None	Fact Check: How Often San Diego Teachers Get Graded	September 17, 2014	None
36	A Questionable Price Tag for Departing Cops	None	https://www.voiceofsandiego.org/city-council/a-questionable-price-tag-for-departing-cops/	None	None	None	None	None	A Questionable Price Tag for Departing Cops	September 8, 2014	None
37	Statement: The San Diego County pension fund’s “investment strategy is purposely designed to be no riskier than traditional pension fund asset allocation strategies,” SDCERA CEO Brian White wrote in an Aug. 15 op-ed in U-T San Diego.	Determination: Misleading	https://www.voiceofsandiego.org/topics/news/fact-check-the-county-pension-systems-defense-of-its-risky-strategy/	Analysis: Local and national news stories earlier this month sparked claims that San Diego County’s pension fund is embarking on a new and potentially risky investment strategy.	None	None	None	None	Fact Check: The County Pension System's Defense of Its Risky Strategy	August 29, 2014	None
38	Statement: “Do you know what we’re No. 1 at? We’re No. 1 in America in poverty. Twenty-four percent of Californians – you take the low income and the high cost of living – 24 percent of Californians today are living in poverty,” GOP gubernatorial candidate Neel Kashkari said at Voice of San Diego’s Politifest on Aug. 9.	Determination: Mostly True	https://www.voiceofsandiego.org/topics/news/fact-check-kashkaris-big-claims-about-californias-poverty/	Analysis: When Neel Kashkari joined us on the Politifest stage, he was eager to point out problems facing California and how he’d fix them if elected governor. At the top of his list: lack of quality education and not enough good jobs.	None	None	None	None	Fact Check: Kashkari's Big Claims About California's Poverty	August 20, 2014	None
39	Statement: “Scott Peters wasn’t on the City Council when the pension problem began, but he was on the Council that ended it,” Peters spokesman Alex Roth said.	Determination: Huckster Propaganda	https://www.voiceofsandiego.org/topics/politics/fact-check-the-absurd-claims-that-scott-peters-created-and-solved-the-pension-crisis/	Analysis: If there’s one issue congressional candidate Carl DeMaio has made into his political piñata, it’s San Diego city pensions.	None	None	None	None	Fact Check: The Absurd Claims That Scott Peters Created – and Solved – the Pension Crisis	August 14, 2014	None
40	Statement: “San Diego is the 17th largest city in America but we have the third largest concentration of veterans in the country,” Phil Landis, president and CEO of Veterans Village of San Diego, said on KPBS’s “Midday Edition” on July 14.	Determination: False	https://www.voiceofsandiego.org/topics/news/fact-check-san-diegos-share-of-veterans/	Analysis: With a sizable military community, San Diego faces an ongoing challenge in serving service members as they readjust to civilian life.	None	None	None	None	Fact Check: San Diego’s Share of Veterans	July 30, 2014	None
41	Statement: “Our office prosecuted more than 5,500 DUI cases last year with a conviction rate of higher than 99 percent,” City Attorney Jan Goldsmith said in a June 26 press release.	Determination: Misleading	https://www.voiceofsandiego.org/topics/news/fact-check-fighting-drunk-driving-in-san-diego/	Analysis: City Attorney Jan Goldsmith wants you to know that if you’re pulled over for drunk driving in San Diego, you’re almost certain to pay.	None	None	None	None	Fact Check: Fighting Drunk Driving in San Diego	July 21, 2014	None
42	Statement: “The analysis that we have seen, the studies and research that we’ve seen, is that 80 percent of small businesses already pay better than the minimum wage,” City Council President Todd Gloria said at a June 16 press conference.	Determination: Mostly True	https://www.voiceofsandiego.org/city-council/fact-check-small-businesses-bigger-paychecks/	Analysis: City Council President Todd Gloria and others pushing a minimum wage hike say they want to ensure fair wages for workers – not endanger small businesses.	None	None	None	None	Fact Check: Small Businesses, Bigger Paychecks	June 27, 2014	None
43	Statement: “We now rank at or near the top in these categories compared with California’s other large urban districts. San Diego Unified now has the lowest dropout rate of any of them,” school board member Richard Barrera wrote in a June 2 Voice of San Diego op-ed.	Determination: True	https://www.voiceofsandiego.org/topics/education/fact-check-san-diego-unifieds-bragging-rights-on-dropout-rates/	Analysis: School board trustee Richard Barrera and his colleagues frequently point to metrics they say show the school district is thriving.	None	None	None	None	Fact Check: San Diego Unified's Bragging Rights on Dropout Rates	June 11, 2014	None
44	Statement: “Sarah Boot is pushing a mandatory retrofit law that will force homeowners to pay more than $3,000 for government-required renovations before they can remodel or sell their homes,” a recent mailer circulated by City Councilwoman Lorie Zapf’s District 2 City Council campaign said.	Determination: A Stretch	https://www.voiceofsandiego.org/city-council/fact-check-sarah-boot-and-mandatory-retrofits/	Analysis: Sarah Boot, who’s running for San Diego’s District 2 City Council race, has insisted in recent days that she is against the part of the new proposed Climate Action Plan that would force homeowners to make changes before they sold or remodeled their homes to reduce greenhouse gas emissions.	None	None	None	None	Fact Check: Sarah Boot and Mandatory Retrofits	May 29, 2014	None
45	Statement: “The campaign for county assessor/recorder/clerk ought to be voters’ easiest decision on the June 3 ballot. Here’s all you really need to know: Incumbent Ernie Dronenburg is the only one of the four candidates who, at least as of a couple weeks ago, even met the legal requirement that this officeholder be a certified property appraiser.” — May 9, 2014, U-T San Diego editorial supporting Dronenburg in his bid to be re-elected county assessor/recorder/clerk.	Determination: Misleading	https://www.voiceofsandiego.org/topics/news/fact-check-the-bar-for-county-assessor-candidates/	Analysis: When it comes to obscure local elected officials, it’s hard to beat the job of county assessor/recorder/clerk. The person’s duties — appraising property, overseeing public notices, issuing marriage licenses — are usually about as newsworthy as they sound.	None	None	None	None	Fact Check: The Bar for County Assessor Candidates	May 28, 2014	None
46	Statement: “Lorie Zapf helped pass financial reforms, saving … $1,000,000,000. Over $1 billion saved so we can invest back into our neighborhoods,” a mailer for City Councilwoman Lorie Zapf’s campaign said.	None	https://www.voiceofsandiego.org/city-council/fact-check-still-not-so-instant-pension-savings/	Analysis: Pension reform supporters just can’t resist saying that Proposition B is saving a lot money.	None	None	None	None	Fact Check: (Still) Not-So-Instant Pension Savings	May 21, 2014	None
47	Statement: “(Propositions B&C) increases pollution and health hazards in Barrio Logan,” a campaign mailer against Barrio Logan’s new community plan said.	Determination: A Stretch	https://www.voiceofsandiego.org/business/fact-check-clearing-the-air-in-barrio-logan/	Analysis: Many San Diego voters last week received a campaign mailer urging them to vote against Propositions B and C, two citywide measures that, if approved, would uphold the Barrio Logan community plan passed by the City Council last year.	None	None	None	None	Fact Check: Clearing the Air in Barrio Logan	May 19, 2014	None
48	Statement: “I had more pothole repairs in my district last year than any other because we report them for you,” Lorie Zapf, a San Diego City Councilwoman, said at a May 1 candidate forum.	Determination: True	https://www.voiceofsandiego.org/city-council/fact-check-the-squeaky-wheel-approach-to-pothole-repairs/	Analysis: Potholes are a scourge on San Diego’s continually deteriorating roads, and city leaders talk all the time about how they’re trying to fix them.	None	None	None	None	Fact Check: The Squeaky Wheel Approach to Pothole Repairs	May 8, 2014	None
49	Statement: On opposing a city plan to raise the height limit from 30 feet to 60 feet around a planned trolley stop in Clairemont: “I’ve been very clear about that the entire time. I know Councilmember (Lorie) Zapf has changed her position on that,” District 2 City Council candidate Sarah Boot said at a May 1 forum.	Determination: True	https://www.voiceofsandiego.org/topics/news/fact-check-councilwomans-consistency-on-building-height-limits/	None	None	None	None	None	Fact Check: Councilwoman's Consistency on Building Height Limits	May 6, 2014	None
50	Statement: “My opponent Lorie Zapf is the only person on the Council to take the $800-a-month car allowance. That means she is the only person asking you, the taxpayer, to pay for her car, at this point, over $30,000,” District 2 City Council candidate Sarah Boot said at an April 16 forum.	Determination: False	https://www.voiceofsandiego.org/city-council/fact-check-lorie-zapf-takes-a-car-allowance-but-shes-not-the-only-one/	Analysis: Zapf has collected far more in auto reimbursements than any of her City Council colleagues.	None	None	None	None	Fact Check: Zapf Takes a Car Allowance – But She's Not the Only One	April 23, 2014	None
51	Reality Check: School Foundations vs. Title I Funds	None	https://www.voiceofsandiego.org/topics/education/reality-check-school-foundations-vs-title-i-funds/	None	None	None	None	None	Reality Check: School Foundations vs. Title I Funds	April 15, 2014	None
52	Reality Check: Mid-City Rapid vs. the Clock	None	https://www.voiceofsandiego.org/topics/news/reality-check-mid-city-rapid-vs-the-clock/	None	None	None	None	None	Reality Check: Mid-City Rapid vs. the Clock	April 9, 2014	None
53	Statement: “As one example, the San Diego Bay Council points to the city of San Diego’s water reuse project that could supply up to 40 percent of San Diego’s water needs,” the San Diego Bay Council wrote in a March 26 press release.	Determination: Mostly True	https://www.voiceofsandiego.org/topics/news/fact-check-spiking-san-diegos-water-supply-with-recycled-water/	Analysis: The San Diego County Water Authority board recently approved the agency’s long-range water infrastructure road map, a plan environmental groups say is too dependent on pricey outside sources.	None	None	None	None	Fact Check: Spiking San Diego's Water Supply With Recycled Water	April 4, 2014	None
54	Statement: “In the discussions that we’re having with other police agencies, those that have the cameras are finding that in some cases complaints against officers have dropped by 80 percent,” Shelley Zimmerman, San Diego police chief, said in an interview March 19.	Determination: True	https://www.voiceofsandiego.org/topics/news/fact-check-do-police-cameras-decrease-police-complaints/	Analysis: To address officer misconduct allegations and racial profiling concerns, San Diego police want to make a number of reforms. The most visible one is outfitting nearly 1,000 SDPD patrol officers with body cameras to record their interactions with citizens.	None	None	None	None	Fact Check: Do Police Cameras Decrease Police Complaints?	March 28, 2014	None
55	Statement: “My opponent Carl DeMaio talks a good game on the environment, but his background working for climate-denying financiers, Charles and David Koch, proves his words are all empty rhetoric,” Rep. Scott Peters wrote in March 21 fundraising email.	Determination: False	https://www.voiceofsandiego.org/topics/politics/fact-check-carl-demaio-and-the-koch-brothers/	Analysis: Rep. Scott Peters aims to paint opponent Carl DeMaio as an extremist in an effort to retain the 52nd District House seat he narrowly won in 2012.	None	None	None	None	Fact Check: Carl DeMaio and the Koch Brothers	March 26, 2014	None
56	Statement: “The city of San Diego, which nets a minimum $9.6 million in annual rent for the 190 acres leased by the (SeaWorld), may be drawn into the fight as well,” U-T San Diego reported in a March 6 story.	Determination: False	https://www.voiceofsandiego.org/topics/news/fact-check-what-seaworld-must-pay-san-diego/	Analysis: SeaWorld remains under attack more than a year after the release of a critical documentary. And if a “Blackfish”-inspired state Assembly bill forces the marine park to significantly shift its business model, the impact could also hit City Hall.	None	None	None	None	Fact Check: What SeaWorld Must Pay San Diego	March 13, 2014	None
57	The Challenge of Our New Fact Check Ruling	None	https://www.voiceofsandiego.org/fact/the-challenge-of-our-new-fact-check-ruling/	None	None	None	None	None	The Challenge of Our New Fact Check Ruling	February 21, 2014	None
58	Statement: “More than 80 percent of necessary proposed venues are already in place,” an announcer said in a recent video produced by San Diego’s 2024 Olympic exploratory committee.	Determination: Misleading	https://www.voiceofsandiego.org/topics/news/fact-check-san-diegos-phantom-olympic-venues/	Analysis: Russia has pumped more than $50 billion into the Olympic games in Sochi, and like many hosts before it, a big chunk of that investment went toward new sports venues.	None	None	None	None	Fact Check: San Diego's Phantom Olympic Venues	February 19, 2014	None
