claim_id	claim	label	claim_url	reason	categories	speaker	checker	tags	article_title	publish_date	claim_date
17	Did a study by "Dr. Felipe Maybals" show that 95% of men who wear skinny jeans are attracted to men?	Hoax	https://hoax-alert.leadstories.com/3469853-fake-news-new-scientific-study-shows-95-of-men-who-wear-skinny-jeans-are-attracted-to-men.html	None	None	None	Maarten Schenk	None	Fake News: New Scientific Study Did NOT Show 95% Of Men Who Wear Skinny Jeans Are Attracted To Men	Sun, 21 Oct 2018 01:42:50 Z	None
18	Did the Centers for Disease Control and Prevention (CDC) switch flu vaccinations with HIV samples, infecting millions of children with AIDS by accident?	Hoax	https://hoax-alert.leadstories.com/3469852-fake-news-embarrassed-cdc-announces-it-accidentally-switched-flu-shots-with-hiv.html	None	None	None	Maarten Schenk	None	Fake News: CDC Did NOT Accidentally Switch Flu Shots With HIV	Sat, 20 Oct 2018 17:22:12 Z	None
19	Did a woman high on meth die after pumping gasoline into her anus?	Hoax	https://hoax-alert.leadstories.com/3469851-fake-news-erie-pennsylvania-woman-high-on-meth-dies-after-pumping-gasoline-into-her-anus.html	None	None	None	Maarten Schenk	None	Fake News: Woman High On Meth Did NOT Die After Pumping Gasoline Into Her Anus	Fri, 19 Oct 2018 20:39:43 Z	None
20	Is Canada facing a donut shortage after the first day of cannabis legalization?	Hoax	https://hoax-alert.leadstories.com/3469850-fake-news-canadians-face-major-donut-shortage-after-first-day-of-cannabis-legalization.html	None	None	None	Maarten Schenk	None	Fake News: Canadians Do NOT Face Donut Shortage After First Day Of Cannabis Legalization	Fri, 19 Oct 2018 17:02:21 Z	None
21	Did a young woman named Nicoline infect over 630 migrants from African countries like Cameroon or Ivory Coast with AIDS out of "vengeance" against illegal immigration to France?	Hoax	https://hoax-alert.leadstories.com/3469849-fake-news-une-jeune-francaise-avoue-jai-transmis-le-vihsida-a-630-migrants-africains.html	None	None	None	Maarten Schenk	None	Fake News: Young French Woman Did NOT Infect 630 African Migrants With AIDS As Vengeance For Illegal Immigration	Wed, 17 Oct 2018 13:42:54 Z	None
22	Did the recently deceased Microsoft co-founder Paul Allen promise to leave $10,000 to everybody who shares a post on Facebook?	Hoax	https://hoax-alert.leadstories.com/3469848-fake-news-paul-allen-to-leave-10000-to-everyone-who-shares-this-post.html	None	None	None	Maarten Schenk	None	Fake News: Paul Allen NOT To Leave $10,000 To Everyone Who Shares This Post	Tue, 16 Oct 2018 19:12:29 Z	None
23	Was President Trump rated the most trustworthy world leader by The Moscow Press?	Hoax	https://hoax-alert.leadstories.com/3469847-fake-news-americas-last-line-of-defense-maaga.html	None	None	None	Maarten Schenk	None	Fake News: President Trump NOT Rated Most Trustworthy Of All World Leaders	Tue, 16 Oct 2018 18:56:45 Z	None
24	Was Colin Kaepernick found dead after a hit-and-run in San Francisco?	Hoax	https://hoax-alert.leadstories.com/3469846-fake-news-breaking-colin-kaepernick-found-dead.html	None	None	None	Maarten Schenk	None	Fake News: Colin Kaepernick NOT Found Dead -- Several Fake News Sites Copy Satirical Article	Mon, 15 Oct 2018 22:08:31 Z	None
25	Did a woman put plastic explosives into the anus of her sleeping husband after she found out he was having an affair and did she subsequently blow him up?	Hoax	https://hoax-alert.leadstories.com/3469845-fake-news-iowa-city-woman-charged-after-detonating-plastic-explosives-in-cheating-husbands-anus.html	None	None	None	Maarten Schenk	None	Fake News: Woman Did NOT Detonate Plastic Explosives In Cheating Husband's Anus	Mon, 15 Oct 2018 19:24:32 Z	None
26	Did Belgian singer Stromae die in a road accident in Paris today, aged only 33?	Hoax	https://hoax-alert.leadstories.com/3469844-fake-news-accident-grave-a-paris---le-celebre-chanteur-stromae-est-decede-aujourdhui-a-lage-de-33-an.html	None	None	None	Maarten Schenk	None	Fake News: Belgian Singer Stromae NOT Dead In Paris Road Accident	Sun, 14 Oct 2018 21:46:11 Z	None
27	Was 27-year-old Laura Martinez arrested in a Union City Walmart in California for testing various sex toys in the middle of a Walmart store?	Hoax	https://hoax-alert.leadstories.com/3469843-fake-news-woman-arrested-for-trying-out-dozens-of-sex-toys-in-the-middle-of-a-walmart-store.html	None	None	None	Maarten Schenk	None	Fake News: Woman NOT Arrested For Trying Out Dozens of Sex Toys In Walmart Store	Sat, 13 Oct 2018 07:28:34 Z	None
28	Is a college sophomore named Trent Griliphaen the latest college boy to pledge the removal of his testicles if President Donald Trump builds a wall on the Mexican border?	Hoax	https://hoax-alert.leadstories.com/3469842-fake-news-more-college-boys-pledge-to-remove-testicles-if-trump-wall-is-built.html	None	None	None	Maarten Schenk	None	Fake News: NO College Boys Pledge To Remove Testicles If Trump Wall Is Built	Sat, 13 Oct 2018 07:14:55 Z	None
29	Are the Democrats now selling official riot supplies like pitchforks, torches and rocks in their official web store?	Hoax	https://hoax-alert.leadstories.com/3469841-fake-news-democratic-party-now-selling-official-riot-supplies.html	None	None	None	Maarten Schenk	None	Fake News: Democratic Party NOT Selling Official Riot Supplies	Thu, 11 Oct 2018 21:32:49 Z	None
30	Is a Craigslist ad promising $100 for people to stand in line at a Trump rally real?	Hoax	https://hoax-alert.leadstories.com/3469840-fake-news-linestanders-needed-for-trump-rally-on-wednesday-october-10.html	None	None	None	Maarten Schenk	None	Fake Ad: Linestanders NOT Needed for Trump Rally on Wednesday October 10 -- Labor Union Likely Behind Ad	Wed, 10 Oct 2018 14:57:08 Z	None
31	Did 'new' research show that short people are angrier and more violent than tall people?	Hoax	https://hoax-alert.leadstories.com/3469838-fake-news-new-research-says-short-people-are-angrier-and-more-violent-than-tall-people.html	None	None	None	Maarten Schenk	None	Fake News: New Research Did NOT Say Short People Are Angrier And More Violent Than Tall People	Wed, 10 Oct 2018 11:52:12 Z	None
32	Did 34-year-old Elena Travis from California break the world record for most abortions by getting 27 of them?	Hoax	https://hoax-alert.leadstories.com/3469837-fake-news-california-pro-choice-activist-proudly-breaks-world-record-by-getting-her-27th-abortion.html	None	None	None	Maarten Schenk	None	Fake News: Pro-Choice Activist Did NOT Break World Record By Getting 27th Abortion	Wed, 10 Oct 2018 11:29:54 Z	None
33	Was Taylor Swift spotted on a date with Colin Kaepernick?	Hoax	https://hoax-alert.leadstories.com/3469836-fake-news-it-all-makes-sense-taylor-swift-busted-on-date-with-traitor-colin-kaepernick.html	None	None	None	Maarten Schenk	None	Fake News: Taylor Swift NOT Busted On Date With Colin Kaepernick	Tue, 09 Oct 2018 18:27:48 Z	None
34	Was Taylor Swift dropped from music services Spotify and iTunes after endorsing two Democrats in the Tennessee midterm elections?	Hoax	https://hoax-alert.leadstories.com/3469835-fake-news-americas-last-line-of-defense-so-much-happens-on-holidays.html	None	None	None	Maarten Schenk	None	Fake News: Taylor Swift NOT Dropped From Spotify & iTunes	Tue, 09 Oct 2018 09:04:30 Z	None
35	Did a company named "Jean Poole Productions" pull their promotion of Taylor Swift's upcoming world tour?	Hoax	https://hoax-alert.leadstories.com/3469834-fake-news-americas-last-line-of-defense-how-is-this-happening-so-fast.html	None	None	None	Maarten Schenk	None	Fake News: Jean Poole Productions Did NOT Pull Their Taylor Swift World Tour Promotion	Tue, 09 Oct 2018 08:52:50 Z	None
36	Did singer Taylor Swift lose a $14 million contract after backing two democrats in the upcoming Tennessee midterm election?	Hoax	https://hoax-alert.leadstories.com/3469832-fake-news-breaking-taylor-swift-loses-14-million-contract-after-backing-democrats.html	None	None	None	Maarten Schenk	None	Fake News: Taylor Swift Did NOT Lose $14 Million Contract After Backing Democrats	Mon, 08 Oct 2018 23:00:36 Z	None
37	Did Taylor Swift throw her support behind restoring the shōgunate in Japan?	Hoax	https://hoax-alert.leadstories.com/3469830-fake-news-taylor-swift-breaks-political-silence-to-throw-support-behind-restoring-shogun-to-throne-o.html	None	None	None	Maarten Schenk	None	Fake News: Taylor Swift Did NOT Break Political Silence To Throw Support Behind Restoring Shōgun To Throne Of Japan	Mon, 08 Oct 2018 18:53:29 Z	None
38	Did Minority Leader Nancy Pelosi describe one of the tactics used by the Democrats during the Brett Kavanaugh confirmation hearings as the "wrap up smear tactic"?	Hoax	https://hoax-alert.leadstories.com/3469829-fake-news-pelosi-and-the-wrap-up-smear-tactic.html	None	None	None	Maarten Schenk	None	Fake News: Pelosi Did NOT Describe Democrat Wrap Up Smear Tactic In Video	Sun, 07 Oct 2018 17:46:51 Z	None
39	Was George Soros killed in an Amtrak train derailment near Thompson, California?	Hoax	https://hoax-alert.leadstories.com/3469828-fake-news-george-soros-among-7-dead-in-thompson-amtrak-derailing.html	None	None	None	Maarten Schenk	None	Fake News: George Soros NOT Among 7 Dead In Thompson Amtrak Derailing	Sun, 07 Oct 2018 08:03:01 Z	None
40	None	Hoax	https://hoax-alert.leadstories.com/3469827-fake-news-41.html	None	None	None	Alan Duke	None	Fake News: 28 Year-Old Rapper MGK Was NOT Found Dead At Recording Studio Due To LIGMA Overdose	Sat, 06 Oct 2018 18:51:48 Z	None
41	Did a New York man named Michael Benson die from an E. Coli infection after performing oral sex on his girlfriend for the first time?	Hoax	https://hoax-alert.leadstories.com/3469826-fake-news-man-eats-girlfriends-booty-for-the-first-time-dies-from-e-coli.html	None	None	None	Maarten Schenk	None	Fake News: Man Did NOT Die From E. Coli After Eating Girlfriends Booty For The First Time	Fri, 05 Oct 2018 23:26:20 Z	None
42	None	Hoax	https://hoax-alert.leadstories.com/3469824-fake-news-40.html	None	None	None	Maarten Schenk	None	Fake ABC News Website Taken Down After DMCA Complaint -- Already Replaced One Day Later By New Fake News Site	Fri, 05 Oct 2018 11:04:16 Z	None
43	None	Hoax	https://hoax-alert.leadstories.com/3469823-fake-news-39.html	None	None	None	Maarten Schenk	None	Is The Fake News Generator Back In Business?  -- It Took a Single Dash and $12 To Evade Filters	Fri, 05 Oct 2018 10:08:59 Z	None
44	Was 24-year-old Amanda Bell from Minnesota kicket out of her family home by her mother for not washing her hear for six years?	Hoax	https://hoax-alert.leadstories.com/3469822-fake-news-daughter-kicked-out-of-home-after-she-refused-to-wash-her-hair-for-six-years.html	None	None	None	Maarten Schenk	None	Fake News: Daughter NOT Kicked Out of Home After She Refused To Wash Hair For Six Years	Fri, 05 Oct 2018 09:56:14 Z	None
45	Is the U.S. Senate on lockdown after credible threats from known killers?	Hoax	https://hoax-alert.leadstories.com/3469821-fake-news-senate-on-lockdown-after-receiving-credible-threat-from-known-killers.html	None	None	None	Maarten Schenk	None	Fake News: Senate NOT On Lockdown After Receiving Credible Threat From Known Killers	Thu, 04 Oct 2018 21:25:43 Z	None
46	Did Michael Davis and Theresa Walker from Liverpool fall through the floor of their apartment while having sex because they were too fat?	Hoax	https://hoax-alert.leadstories.com/3469820-fake-news-obese-couple-makes-three-story-fall-after-floor-collapses-during-sex.html	None	None	None	Maarten Schenk	None	Fake News: Obese Couple Did NOT Make Three-Story Fall After Floor Collapses During Sex	Thu, 04 Oct 2018 09:38:27 Z	None
47	Did Senator Chuck Grassley "vow to imprison" anybody falsely accusing Supreme Court nominee Brett Kavanaugh?	Hoax	https://hoax-alert.leadstories.com/3469819-fake-news-grassley-vows-to-imprison-false-kavanaugh-accusers.html	None	None	None	Maarten Schenk	None	Fake News: Grassley Did NOT Vow To Imprison False Kavanaugh Accusers -- YourNewsWire Quietly Changes Headline	Wed, 03 Oct 2018 11:44:46 Z	None
48	Did a "new" poll find that "the majority" sides with President Donald Trump?	Hoax	https://hoax-alert.leadstories.com/3469818-fake-news-new-poll-finds-that-the-majority-side-with-trump-are-you-one-of-them.html	None	None	None	Maarten Schenk	None	Fake News: New Poll Did NOT Find That The Majority Side With Trump -- Story Pushed By Foreign Websites	Wed, 03 Oct 2018 09:18:15 Z	None
49	Did a boy aged 7 (or 9) from West Jordan, Utah (or Wilmington, South Carolina) get hailed as a hero after shooting dead a pedophile home intruder?	Hoax	https://hoax-alert.leadstories.com/3469817-fake-news-west-jordan-boy-7-hailed-as-hero-after-he-shoots-pedophile-home-intruder-dead.html	None	None	None	Maarten Schenk	None	Fake News: Boy NOT Hailed As Hero, Did NOT Shoot Pedophile Home Intruder Dead	Tue, 02 Oct 2018 21:34:16 Z	None
50	Did a 52-year-old man (possibly from Mishawaka, Indiana) trap a pedophile in a torture chamber and did the police arrest him after making "a grim discovery"?	Hoax	https://hoax-alert.leadstories.com/3469816-fake-news-mishawaka-man-charged-after-trapping-alleged-pedophile-in-torture-chamber.html	None	None	None	Maarten Schenk	None	Fake News: NO Man Charged, Did NOT Trap Alleged Pedophile In Torture Chamber	Tue, 02 Oct 2018 13:25:24 Z	None
51	Did Rapper Machine Gun Kelly release another diss track going after Eminem, this time claiming he likes Skittles better than M&M candies?	Hoax	https://hoax-alert.leadstories.com/3469815-fake-news-machine-gun-kelly-releases-new-mm-diss-track-stating-that-he-prefers-skittles.html	None	None	None	Maarten Schenk	None	Fake News: Machine Gun Kelly Did NOT Release New M&M Diss Track Stating That He Prefers Skittles	Tue, 02 Oct 2018 09:08:52 Z	None
52	Is a serial killer on the loose and did he murder three pedophiles in one week?	Hoax	https://hoax-alert.leadstories.com/3469814-fake-news-macomb-county-fears-vigilante-serial-killer-after-third-pedophile-murdered-in-1-week.html	None	None	None	Maarten Schenk	None	Fake News: No Fears About Vigilante Serial Killer, NO Third Pedophile Murdered In 1 Week	Mon, 01 Oct 2018 21:51:48 Z	None
53	Did televangelist Jim Bakker claim a time-traveling demon implanted Dr. Christine Blasey Ford with false memories of being sexually assaulted by Judge Brett Kavanaugh?	Hoax	https://hoax-alert.leadstories.com/3469813-fake-news-bakker-time-traveling-demon-implanted-ford-with-false-memories---the-business-standard-new.html	None	None	None	Maarten Schenk	None	Fake News: Jim Bakker Did NOT Say Time-Traveling Demon Implanted Ford With False Memories	Mon, 01 Oct 2018 17:13:03 Z	None
54	Did protesters damage the family home of Judge Brett Kavanaugh to the tune of $11,000?	Hoax	https://hoax-alert.leadstories.com/3469812-fake-news-protesters-vandalize-kavanaughs-house-11000-damage---abc-news-1.html	None	None	None	Maarten Schenk	None	Fake News: Protesters Did NOT Vandalize Kavanaugh's House, NO $11,000 Damage	Mon, 01 Oct 2018 14:17:40 Z	None
55	Did Dick Van Dyke die and did he leave millions to the Trump foundation?	Hoax	https://hoax-alert.leadstories.com/3469810-fake-news-dick-van-dyke-1925-2018-just-left-59-million-to-trump-foundation.html	None	None	None	Maarten Schenk	None	Fake News: Dick Van Dyke Did NOT Die, Did NOT Leave $59 Million To Trump Foundation	Mon, 01 Oct 2018 09:36:19 Z	None
56	Was SNL fined a huge amount of money for a sketch involving Matt Damon that parodied the recent Kavanaugh hearings?	Hoax	https://hoax-alert.leadstories.com/3469809-fake-news-breaking-saturday-night-live-fined-162-million-for-vulgar-kavanaugh-sketch.html	None	None	None	Maarten Schenk	None	Fake News: Saturday Night Live NOT Fined $16.2 Million For Vulgar Kavanaugh Sketch	Sun, 30 Sep 2018 21:46:29 Z	None
57	None	Hoax	https://hoax-alert.leadstories.com/3469808-fake-news-breaking-3-dallas-cowboys-quit-after-kneeling-player-is-ejected.html	None	None	None	Maarten Schenk	None	Fake News: 3 Dallas Cowboys Players Did NOT Quit, NO Kneeling Player Was Ejected	Sun, 30 Sep 2018 18:47:22 Z	None
58	Did Department of Health spokesperson Dr. William Gould admit crystal meth is actually good for people?	Hoax	https://hoax-alert.leadstories.com/3469807-fake-news-doctors-admit-crystal-meth-is-actually-good-for-you.html	None	None	None	Maarten Schenk	None	Fake News: Doctors Did NOT Admit Crystal Meth Is Actually Good For You	Sun, 30 Sep 2018 18:35:53 Z	None
59	Was an Australian police officer named Malcom Rudd sexually assaulted by a kangaroo in Canberra?	Hoax	https://hoax-alert.leadstories.com/3469806-fake-news-australian-police-officer-brutally-beaten-and-sexually-assaulted-by-kangaroo.html	None	None	None	Maarten Schenk	None	Fake News: Australian Police Officer NOT Beaten And Sexually Assaulted By Kangaroo	Sun, 30 Sep 2018 10:25:17 Z	None
60	Was a gang of midgets arrested in Hagerstown, Maryland?	Hoax	https://hoax-alert.leadstories.com/3469805-fake-news-hagerstown-maryland-members-of-midget-crime-gang-suspected-of-55-break-ins.html	None	None	None	Maarten Schenk	None	Fake News: NO Midget Crime Gang Suspected of 55 Break-ins In Hagerstown, Maryland	Fri, 28 Sep 2018 08:40:37 Z	None
61	Did 44-year-old George Murphy from Cleveland, Ohio swallow a breathalyzer to avoid arrest after driving drunk and being stopped by police?	Hoax	https://hoax-alert.leadstories.com/3469804-fake-news-drunk-driver-accused-of-swallowing-breathalyzer-to-avoid-arrest.html	None	None	None	Maarten Schenk	None	Fake News: Drunk Driver NOT Accused of Swallowing Breathalyzer To Avoid Arrest	Fri, 28 Sep 2018 08:12:29 Z	None
62	Was 58-year-old Robert Casgrain suspected of fathering over 20,000 children by officials at the Toronto sperm bank where he worked as a janitor for over 20 years?	Hoax	https://hoax-alert.leadstories.com/3469803-fake-news-janitor-who-worked-at-sperm-bank-suspected-of-fathering-20000-children-over-20-year-period.html	None	None	None	Maarten Schenk	None	Fake News: Sperm Bank Janitor NOT Suspected of Fathering 20,000 Children Over 20 Year Period	Fri, 28 Sep 2018 08:03:25 Z	None
63	Was the Facebook page of Sarah Huckabee Sanders taken away by Facebook and is it now the "legal property" of Facebook?	Hoax	https://hoax-alert.leadstories.com/3469802-fake-news-sarah-huckabee-sanders-ok-first-off-i-want-to-thank-all-of-you-for-your-incredible-support.html	None	None	None	Maarten Schenk	None	Fake News: Sarah Huckabee Sanders Official Facebook Page NOT Legal Property Of Facebook	Tue, 25 Sep 2018 21:50:05 Z	None
64	Did former president Bill Clinton really say "Allegations Of Sexual Misconduct Should Disqualify A Man From Public Office"?	Hoax	https://hoax-alert.leadstories.com/3469801-fake-news-bill-clinton-allegations-of-sexual-misconduct-should-disqualify-a-man-from-public-office.html	None	None	None	Maarten Schenk	None	Fake News: Bill Clinton Did NOT Say Allegations Of Sexual Misconduct Should Disqualify A Man From Public Office	Tue, 25 Sep 2018 21:23:54 Z	None
65	Was 34-year old Raquel Hernandez from Richmond, Virginia arrested after leaving her children in the car for nine hours while she was stuffing herself at an all-you-can-eat buffet?	Hoax	https://hoax-alert.leadstories.com/3469800-fake-news-mother-arrested-for-leaving-children-in-the-car-for-9-hours-while-at-all-you-can-eat-buffe.html	None	None	None	Maarten Schenk	None	Fake News: Mother NOT Arrested, Did NOT Leave Children In Car For 9 Hours While At All-You-Can-Eat Buffet	Mon, 24 Sep 2018 18:41:46 Z	None
66	None	Hoax	https://hoax-alert.leadstories.com/3469799-fake-news-choir-boy-survives-deadly-snake-bite-after-priest-sucks-venom-out-of-genitals.html	None	None	None	Maarten Schenk	None	Fake News: Priest Did NOT Suck Venom Out of Genitals, Choir Boy Did NOT Get Snake Bite	Mon, 24 Sep 2018 13:34:25 Z	None
67	Did coach Bill Belichick of the New England Patriots just fine rookie lineman Tyrone Blackman a million dollars for kneeling during the National Anthem?	Hoax	https://hoax-alert.leadstories.com/3469798-fake-news-patriots-coach-bill-belichick-just-fined-kneeling-player-1-million-dollars.html	None	None	None	Maarten Schenk	None	Fake News: Patriots Coach Bill Belichick Did NOT Fine Kneeling Player $1 Million Dollars	Mon, 24 Sep 2018 13:23:21 Z	None
68	Were three kneeling players from the Denver Broncos fired on the spot by VP of Football Operations John Elway?	Hoax	https://hoax-alert.leadstories.com/3469797-fake-news-breaking-broncos-vp-john-elway-storms-field-fires-3-kneeling-players-on-the-spot.html	None	None	None	Maarten Schenk	None	Fake News: Broncos VP John Elway Did NOT Storm Field, Did NOT Fire 3 Kneeling Players on the Spot	Mon, 24 Sep 2018 06:13:22 Z	None
69	Did "a prominent muslim leader" threaten that all muslims will leave the United States if Donald Trump bans sharia law?	Hoax	https://hoax-alert.leadstories.com/3469796-fake-news-muslim-leader-threatens-i-swear-all-the-muslim-will-leave-us-if-trump-ban-sharia-law-do-yo.html	None	None	None	Maarten Schenk	None	Fake News: Muslim Leader Did NOT Say "I Swear All The Muslim Will Leave U.S If Trump Ban Sharia Law".	Sun, 23 Sep 2018 08:43:44 Z	None
70	None	Hoax	https://hoax-alert.leadstories.com/3469795-fake-news-38.html	None	None	None	Maarten Schenk	None	Reign of "New Fake News King" Already At An End? The Fake News Generator Blocked By Facebook	Sun, 23 Sep 2018 08:04:53 Z	None
71	Did a woman named Salma Briant from Albuquerque sue Samsung after her phone got stuck in her lady parts when she tried to pleasure herself with the vibration mode?	Hoax	https://hoax-alert.leadstories.com/3469792-fake-news-woman-sues-samsung-for-18m-after-cell-phone-gets-stuck-inside-her-vagina.html	None	None	None	Maarten Schenk	None	Fake News: Woman Did NOT Sue Samsung For $1.8M, Cell Phone NOT Stuck Inside Her Vagina	Thu, 20 Sep 2018 21:11:24 Z	None
72	Are there sixteen inches of snow expected in Minnesota within the next week?	Hoax	https://hoax-alert.leadstories.com/3469791-fake-news-minnesota-expected-to-get-16-inches-of-snowfall-within-the-next-week.html	None	None	None	Maarten Schenk	None	Fake News: Minnesota NOT Expected To Get 16 Inches Of Snowfall Within The Next Week	Thu, 20 Sep 2018 17:01:58 Z	None
73	Did the tour manager of rapper Post Malone quit because he smells like expired milk and moldy cheese?	Hoax	https://hoax-alert.leadstories.com/3469790-fake-news-post-malones-tour-manager-quits-says-post-malone-smells-like-expired-milk-and-moldy-cheese.html	None	None	None	Maarten Schenk	None	Fake News: Post Malone's Tour Manager Did NOT Quit, Did NOT Say Post Malone Smells Like Expired Milk And Moldy Cheese	Wed, 19 Sep 2018 22:54:46 Z	None
